TimeStamp;Source1;Source2;Source3
10:57:39,609;I;I;C
10:57:39,609;D;D;E
10:57:39,609;F;I;F
10:57:39,610;F;F;G
10:57:39,610;D;F;C
10:57:39,614;C;B;J
10:57:39,618;H;C;H
10:57:39,619;B;G;D
10:57:39,621;H;H;B
10:57:39,625;H;F;E
10:57:39,626;F;B;D
10:57:39,629;G;C;C
10:57:39,633;C;E;C
10:57:39,634;F;C;C
10:57:39,637;I;I;D
10:57:39,640;E;D;C
10:57:39,640;D;H;H
10:57:39,642;H;B;H
10:57:39,644;D;B;D
10:57:39,647;C;I;B
10:57:39,648;G;D;D
10:57:39,649;F;G;F
10:57:39,652;B;J;F
10:57:39,656;J;I;I
10:57:39,657;E;H;J
10:57:39,659;I;D;J
10:57:39,663;B;E;J
10:57:39,664;F;H;B
10:57:39,667;H;E;D
10:57:39,670;G;D;C
10:57:39,671;I;F;D
10:57:39,672;C;B;I
10:57:39,676;C;J;I
10:57:39,679;J;F;C
10:57:39,680;D;G;H
10:57:39,683;E;E;C
10:57:39,686;C;C;I
10:57:39,690;C;G;F
10:57:39,690;G;C;D
10:57:39,691;C;F;H
10:57:39,691;I;I;G
10:57:39,691;C;B;E
10:57:39,692;J;E;E
10:57:39,692;C;E;G
10:57:39,692;C;H;D
10:57:39,692;B;C;F
10:57:39,698;C;B;I
10:57:39,702;C;E;D
10:57:39,702;B;H;C
10:57:39,702;B;I;E
10:57:39,703;C;C;C
10:57:39,703;E;I;H
10:57:39,703;D;H;D
10:57:39,708;D;E;I
10:57:39,710;C;G;E
10:57:39,712;C;H;H
10:57:39,714;H;E;E
10:57:39,718;E;I;J
10:57:39,719;D;I;E
10:57:39,722;E;C;C
10:57:39,726;B;D;F
10:57:39,727;C;F;G
10:57:39,729;F;I;E
10:57:39,733;D;E;I
10:57:39,734;D;C;E
10:57:39,737;E;E;E
10:57:39,741;G;E;F
10:57:39,742;D;B;D
10:57:39,745;G;D;J
10:57:39,748;I;J;F
10:57:39,748;F;E;C
10:57:39,752;H;J;H
10:57:39,754;D;C;H
10:57:39,756;H;B;H
10:57:39,757;H;C;I
10:57:39,760;I;C;I
10:57:39,762;J;C;C
10:57:39,764;B;I;F
10:57:39,765;G;G;B
10:57:39,768;C;H;J
10:57:39,770;G;H;F
10:57:39,772;J;B;C
10:57:39,773;I;D;B
10:57:39,774;F;E;J
10:57:39,774;J;H;D
10:57:39,774;G;C;E
10:57:39,779;C;C;F
10:57:39,780;E;E;H
10:57:39,781;F;E;D
10:57:39,785;H;C;F
10:57:39,785;D;I;F
10:57:39,786;H;H;D
10:57:39,786;H;F;C
10:57:39,789;E;F;I
10:57:39,793;E;C;H
10:57:39,794;E;D;F
10:57:39,794;D;I;F
10:57:39,799;B;J;B
10:57:39,800;I;E;D
10:57:39,802;B;J;G
10:57:39,806;I;G;C
10:57:39,808;D;B;H
10:57:39,810;J;J;E
10:57:39,814;D;B;G
10:57:39,815;H;J;C
10:57:39,818;D;I;C
10:57:39,822;I;G;H
10:57:39,823;E;G;C
10:57:39,825;J;I;D
10:57:39,829;C;C;B
10:57:39,830;J;I;H
10:57:39,833;D;B;J
10:57:39,837;I;H;J
10:57:39,838;D;I;C
10:57:39,841;I;F;B
10:57:39,843;G;I;B
10:57:39,843;E;G;E
10:57:39,846;J;I;G
10:57:39,847;J;C;I
10:57:39,851;J;C;J
10:57:39,853;F;B;C
10:57:39,855;C;D;H
10:57:39,859;E;I;B
10:57:39,860;B;C;B
10:57:39,861;J;B;I
10:57:39,865;H;H;E
10:57:39,866;J;F;B
10:57:39,869;J;C;D
10:57:39,873;G;D;C
10:57:39,874;D;C;E
10:57:39,877;I;I;F
10:57:39,881;E;G;F
10:57:39,884;J;F;D
10:57:39,885;B;B;D
10:57:39,888;I;G;C
10:57:39,889;B;I;G
10:57:39,889;F;F;J
10:57:39,890;B;B;F
10:57:39,893;I;E;D
10:57:39,894;E;E;I
10:57:39,896;F;H;D
10:57:39,900;B;F;D
10:57:39,901;B;B;C
10:57:39,904;G;E;H
10:57:39,908;F;J;G
10:57:39,912;J;G;G
10:57:39,913;C;F;H
10:57:39,916;E;F;D
10:57:39,920;G;B;H
10:57:39,921;B;I;G
10:57:39,924;J;I;G
10:57:39,928;D;G;G
10:57:39,929;D;E;D
10:57:39,932;J;J;B
10:57:39,935;D;C;I
10:57:39,936;E;D;I
10:57:39,937;I;E;C
10:57:39,937;I;D;D
10:57:39,939;J;C;F
10:57:39,941;H;C;D
10:57:39,945;J;G;I
10:57:39,948;D;C;D
10:57:39,949;C;G;C
10:57:39,950;B;B;G
10:57:39,953;H;E;D
10:57:39,953;G;D;I
10:57:39,954;F;I;E
10:57:39,958;G;E;E
10:57:39,961;G;B;E
10:57:39,961;F;I;D
10:57:39,961;G;G;H
10:57:39,962;F;H;E
10:57:39,962;C;D;G
10:57:39,963;E;E;G
10:57:39,963;C;D;H
10:57:39,963;B;J;G
10:57:39,966;G;F;J
10:57:39,970;F;G;G
10:57:39,971;I;F;G
10:57:39,971;E;F;C
10:57:39,974;D;I;F
10:57:39,975;J;C;E
10:57:39,975;B;I;C
10:57:39,975;B;B;J
10:57:39,975;D;J;E
10:57:39,978;J;E;G
10:57:39,979;H;B;J
10:57:39,982;E;G;E
10:57:39,982;J;C;H
10:57:39,986;I;I;I
10:57:39,986;E;G;B
10:57:39,986;D;B;E
10:57:39,986;G;I;D
10:57:39,987;C;G;G
10:57:39,987;H;H;J
10:57:39,987;H;B;G
10:57:39,987;B;C;G
10:57:39,987;C;H;G
10:57:39,988;D;F;D
10:57:39,993;E;I;F
10:57:39,997;E;B;H
10:57:39,998;I;B;D
10:57:39,998;J;G;B
10:57:39,999;I;F;J
10:57:39,999;G;D;J
10:57:40,000;H;I;H
10:57:40,000;H;D;D
10:57:40,000;I;H;I
10:57:40,000;D;G;G
10:57:40,005;B;H;F
10:57:40,008;C;F;H
10:57:40,008;I;G;H
10:57:40,010;F;F;F
10:57:40,012;I;D;H
10:57:40,014;J;B;C
10:57:40,016;D;D;D
10:57:40,020;G;E;J
10:57:40,024;H;E;I
10:57:40,025;C;C;F
10:57:40,028;I;G;J
10:57:40,032;F;J;J
10:57:40,032;I;D;B
10:57:40,033;B;I;H
10:57:40,036;D;D;E
10:57:40,040;I;F;F
10:57:40,040;H;E;E
10:57:40,040;F;B;D
10:57:40,040;F;E;B
10:57:40,041;H;J;G
10:57:40,045;F;F;B
10:57:40,048;I;H;I
10:57:40,049;J;G;B
10:57:40,052;C;E;C
10:57:40,052;B;J;H
10:57:40,056;F;I;D
10:57:40,058;E;H;H
10:57:40,060;G;C;G
10:57:40,064;F;C;G
10:57:40,066;E;D;F
10:57:40,068;G;B;B
10:57:40,069;J;F;G
10:57:40,072;F;C;H
10:57:40,076;F;I;J
10:57:40,077;F;F;B
10:57:40,080;H;H;J
10:57:40,084;B;C;F
10:57:40,085;F;C;D
10:57:40,088;C;B;J
10:57:40,089;B;J;J
10:57:40,092;G;E;F
10:57:40,093;H;E;C
10:57:40,096;I;G;H
10:57:40,099;F;E;E
10:57:40,103;F;E;I
10:57:40,105;H;C;J
10:57:40,107;H;D;E
10:57:40,112;H;D;D
10:57:40,113;B;H;B
10:57:40,115;J;G;J
10:57:40,119;C;I;B
10:57:40,120;D;C;B
10:57:40,123;D;C;H
10:57:40,123;I;E;G
10:57:40,127;J;H;E
10:57:40,127;J;G;B
10:57:40,128;B;G;F
10:57:40,132;C;C;J
10:57:40,136;B;F;C
10:57:40,137;B;J;D
10:57:40,140;F;D;E
10:57:40,141;G;H;D
10:57:40,145;C;E;I
10:57:40,146;J;H;H
10:57:40,148;E;J;I
10:57:40,149;I;D;E
10:57:40,152;G;D;E
10:57:40,153;H;E;D
10:57:40,156;E;D;I
10:57:40,160;J;I;J
10:57:40,161;H;B;G
10:57:40,164;B;H;H
10:57:40,164;I;E;H
10:57:40,166;E;C;F
10:57:40,168;B;F;H
10:57:40,170;I;E;J
10:57:40,172;B;B;G
10:57:40,173;H;H;F
10:57:40,176;I;B;B
10:57:40,180;C;B;F
10:57:40,180;G;J;E
10:57:40,182;E;H;E
10:57:40,184;H;E;I
10:57:40,188;F;H;B
10:57:40,189;D;I;C
10:57:40,192;G;I;F
10:57:40,196;E;H;B
10:57:40,197;C;F;B
10:57:40,200;E;C;H
10:57:40,203;H;J;D
10:57:40,205;H;F;G
10:57:40,208;J;C;I
10:57:40,208;H;C;F
10:57:40,208;J;C;J
10:57:40,208;B;B;B
10:57:40,209;E;I;E
10:57:40,210;B;C;B
10:57:40,212;F;E;D
10:57:40,216;H;E;E
10:57:40,220;J;B;F
10:57:40,221;J;D;B
10:57:40,223;C;G;J
10:57:40,227;F;C;J
10:57:40,228;D;J;C
10:57:40,232;B;C;J
10:57:40,235;E;I;G
10:57:40,235;G;E;J
10:57:40,236;J;F;F
10:57:40,236;G;E;C
10:57:40,237;D;H;G
10:57:40,240;G;B;H
10:57:40,244;G;G;B
10:57:40,248;J;H;J
10:57:40,249;H;F;F
10:57:40,252;J;H;H
10:57:40,256;C;G;I
10:57:40,256;J;H;C
10:57:40,257;G;J;C
10:57:40,257;B;D;F
10:57:40,257;E;H;F
10:57:40,258;F;C;H
10:57:40,263;B;G;F
10:57:40,267;J;G;I
10:57:40,267;G;G;G
10:57:40,268;B;D;J
10:57:40,270;J;J;B
10:57:40,270;B;B;E
10:57:40,270;J;B;E
10:57:40,270;I;B;F
10:57:40,271;D;C;G
10:57:40,271;E;F;F
10:57:40,271;H;C;H
10:57:40,272;H;C;E
10:57:40,273;F;E;G
10:57:40,275;C;I;E
10:57:40,279;G;E;E
10:57:40,279;F;H;C
10:57:40,280;D;D;D
10:57:40,280;I;F;B
10:57:40,280;C;G;H
10:57:40,280;F;I;J
10:57:40,281;G;C;C
10:57:40,285;G;F;F
10:57:40,287;I;C;F
10:57:40,288;G;C;D
10:57:40,290;J;F;E
10:57:40,292;J;D;J
10:57:40,294;F;F;H
10:57:40,295;J;I;J
10:57:40,296;C;B;I
10:57:40,298;F;D;I
10:57:40,299;H;I;B
10:57:40,302;H;J;E
10:57:40,303;D;D;J
10:57:40,306;H;G;H
10:57:40,307;B;I;I
10:57:40,309;G;J;J
10:57:40,311;D;J;H
10:57:40,311;D;J;H
10:57:40,313;C;H;I
10:57:40,314;B;B;J
10:57:40,316;C;F;D
10:57:40,318;B;I;I
10:57:40,321;H;D;E
10:57:40,321;F;E;D
10:57:40,322;I;G;B
10:57:40,325;E;H;F
10:57:40,329;B;D;B
10:57:40,330;C;F;F
10:57:40,333;D;I;H
10:57:40,335;J;G;E
10:57:40,337;I;I;H
10:57:40,339;G;D;B
10:57:40,339;J;F;E
10:57:40,341;D;B;D
10:57:40,345;H;I;H
10:57:40,345;I;F;H
10:57:40,345;F;H;C
10:57:40,345;E;B;G
10:57:40,345;G;D;H
10:57:40,345;G;D;I
10:57:40,345;E;C;E
10:57:40,346;H;F;J
10:57:40,346;G;H;D
10:57:40,346;E;D;B
10:57:40,350;D;B;H
10:57:40,353;G;J;E
10:57:40,355;I;B;H
10:57:40,357;I;G;H
10:57:40,357;B;J;H
10:57:40,361;I;J;H
10:57:40,363;B;C;J
10:57:40,365;F;B;F
10:57:40,369;D;I;I
10:57:40,370;H;G;F
10:57:40,373;H;E;G
10:57:40,376;F;F;G
10:57:40,376;F;I;F
10:57:40,377;G;B;D
10:57:40,378;I;F;B
10:57:40,378;C;J;B
10:57:40,381;D;I;D
10:57:40,381;E;E;J
10:57:40,382;E;J;C
10:57:40,385;H;E;F
10:57:40,388;J;J;B
10:57:40,388;I;G;D
10:57:40,388;J;G;E
10:57:40,388;C;G;J
10:57:40,388;H;E;E
10:57:40,388;G;G;C
10:57:40,389;G;J;C
10:57:40,389;H;D;I
10:57:40,389;E;H;J
10:57:40,389;B;D;C
10:57:40,389;G;G;H
10:57:40,391;J;C;C
10:57:40,393;B;B;B
10:57:40,397;F;B;I
10:57:40,398;F;G;F
10:57:40,401;B;H;G
10:57:40,405;B;B;C
10:57:40,405;J;D;G
10:57:40,406;H;J;J
10:57:40,408;H;E;C
10:57:40,412;D;I;J
10:57:40,416;E;D;B
10:57:40,418;B;J;C
10:57:40,420;H;B;D
10:57:40,420;I;G;I
10:57:40,424;J;E;J
10:57:40,425;B;I;I
10:57:40,428;I;I;H
10:57:40,431;F;B;H
10:57:40,432;E;B;D
10:57:40,435;D;D;B
10:57:40,439;I;E;C
10:57:40,440;G;D;I
10:57:40,443;G;I;D
10:57:40,446;H;E;I
10:57:40,447;D;E;G
10:57:40,451;H;H;D
10:57:40,454;G;C;I
10:57:40,455;J;I;B
10:57:40,458;B;J;B
10:57:40,462;E;I;F
10:57:40,463;E;B;G
10:57:40,465;B;H;E
10:57:40,468;I;F;E
10:57:40,468;D;B;H
10:57:40,470;E;G;H
10:57:40,471;H;F;E
10:57:40,473;C;F;C
10:57:40,477;D;E;D
10:57:40,478;H;E;D
10:57:40,481;B;I;F
10:57:40,483;G;J;B
10:57:40,483;E;H;B
10:57:40,485;I;F;J
10:57:40,486;H;F;C
10:57:40,489;H;I;G
10:57:40,492;B;I;G
10:57:40,493;D;F;C
10:57:40,496;E;C;I
10:57:40,498;G;E;E
10:57:40,500;E;F;B
10:57:40,501;G;D;F
10:57:40,504;D;J;G
10:57:40,508;C;F;E
10:57:40,509;F;E;J
10:57:40,511;B;C;H
10:57:40,515;F;J;E
10:57:40,516;C;J;E
10:57:40,519;I;E;J
10:57:40,523;B;F;I
10:57:40,524;J;E;D
10:57:40,527;C;B;G
10:57:40,530;I;B;D
10:57:40,531;E;J;G
10:57:40,534;F;G;F
10:57:40,535;B;D;D
10:57:40,538;C;C;D
10:57:40,539;F;B;I
10:57:40,539;J;J;F
10:57:40,539;D;J;H
10:57:40,540;F;B;E
10:57:40,543;D;J;I
10:57:40,545;G;F;D
10:57:40,546;G;E;G
10:57:40,546;E;I;D
10:57:40,547;H;E;C
10:57:40,549;D;D;H
10:57:40,553;I;D;J
10:57:40,554;I;F;B
10:57:40,557;H;D;B
10:57:40,561;C;B;C
10:57:40,562;B;F;E
10:57:40,565;C;C;B
10:57:40,568;G;B;H
10:57:40,569;G;G;F
10:57:40,572;G;D;F
10:57:40,576;J;C;F
10:57:40,577;F;G;F
10:57:40,578;E;E;D
10:57:40,578;F;D;C
10:57:40,578;E;J;C
10:57:40,578;E;J;J
10:57:40,578;G;C;I
10:57:40,579;I;H;C
10:57:40,580;C;C;E
10:57:40,580;F;I;E
10:57:40,584;I;E;B
10:57:40,585;B;B;B
10:57:40,587;E;H;B
10:57:40,591;G;H;G
10:57:40,592;B;B;G
10:57:40,596;B;G;E
10:57:40,596;J;D;F
10:57:40,596;D;F;F
10:57:40,596;D;C;G
10:57:40,597;F;G;G
10:57:40,598;D;I;B
10:57:40,600;D;C;E
10:57:40,604;B;G;I
10:57:40,605;E;J;D
10:57:40,608;C;G;I
10:57:40,608;D;I;C
10:57:40,608;B;B;H
10:57:40,608;H;B;G
10:57:40,608;J;C;E
10:57:40,609;J;H;H
10:57:40,609;I;I;F
10:57:40,610;J;G;J
10:57:40,614;J;C;J
10:57:40,618;E;D;J
10:57:40,619;J;I;H
10:57:40,619;D;B;G
10:57:40,620;J;D;H
10:57:40,623;C;E;D
10:57:40,624;H;B;F
10:57:40,625;I;D;E
10:57:40,628;G;G;G
10:57:40,632;F;I;G
10:57:40,636;B;B;H
10:57:40,637;G;J;B
10:57:40,640;J;H;E
10:57:40,644;J;I;J
10:57:40,644;B;B;E
10:57:40,644;E;B;E
10:57:40,645;J;D;J
10:57:40,645;H;J;E
10:57:40,648;E;D;D
10:57:40,648;D;F;C
10:57:40,652;J;B;C
10:57:40,656;E;D;C
10:57:40,657;E;G;J
10:57:40,660;F;G;B
10:57:40,664;G;B;C
10:57:40,668;E;C;D
10:57:40,669;I;J;G
10:57:40,669;I;E;B
10:57:40,669;F;G;B
10:57:40,669;E;D;G
10:57:40,670;J;D;J
10:57:40,675;J;H;F
10:57:40,678;E;J;D
10:57:40,679;F;D;B
10:57:40,680;G;C;J
10:57:40,681;I;I;C
10:57:40,682;G;C;J
10:57:40,682;E;B;H
10:57:40,682;I;C;B
10:57:40,684;F;J;J
10:57:40,684;I;B;J
10:57:40,684;I;D;B
10:57:40,684;G;G;B
10:57:40,685;I;H;D
10:57:40,685;I;H;B
10:57:40,685;H;F;B
10:57:40,686;F;F;E
10:57:40,686;J;J;C
10:57:40,686;G;G;G
10:57:40,686;G;F;C
10:57:40,687;E;E;J
10:57:40,687;G;C;I
10:57:40,687;I;G;G
10:57:40,688;I;D;I
10:57:40,688;I;C;F
10:57:40,689;D;C;H
10:57:40,689;F;G;G
10:57:40,690;I;E;H
10:57:40,690;F;B;I
10:57:40,692;C;G;B
10:57:40,692;D;G;G
10:57:40,693;C;J;F
10:57:40,693;D;J;I
10:57:40,693;E;J;D
10:57:40,693;D;E;H
10:57:40,694;F;I;E
10:57:40,694;I;D;I
10:57:40,694;E;F;C
10:57:40,695;F;D;D
10:57:40,696;G;J;E
10:57:40,697;G;C;I
10:57:40,697;B;H;G
10:57:40,697;F;H;J
10:57:40,698;F;I;E
10:57:40,698;C;F;J
10:57:40,699;D;I;H
10:57:40,699;D;I;H
10:57:40,700;D;B;D
10:57:40,700;F;J;B
10:57:40,701;D;H;H
10:57:40,701;F;I;F
10:57:40,702;C;I;H
10:57:40,703;D;H;I
10:57:40,704;E;G;F
10:57:40,704;G;J;G
10:57:40,704;F;G;B
10:57:40,705;F;B;E
10:57:40,705;H;C;B
10:57:40,706;G;D;G
10:57:40,708;E;E;D
10:57:40,709;G;J;J
10:57:40,710;H;D;I
10:57:40,711;J;B;H
10:57:40,713;J;G;I
10:57:40,716;C;H;I
10:57:40,717;I;E;J
10:57:40,717;D;J;F
10:57:40,717;H;G;F
10:57:40,718;D;F;I
10:57:40,719;F;I;J
10:57:40,720;C;D;E
10:57:40,720;C;C;I
10:57:40,721;D;C;H
10:57:40,721;I;H;E
10:57:40,722;J;F;J
10:57:40,723;B;C;E
10:57:40,723;E;E;B
10:57:40,724;F;J;J
10:57:40,724;G;G;F
10:57:40,725;I;E;C
10:57:40,726;H;G;B
10:57:40,726;H;G;J
10:57:40,727;H;G;F
10:57:40,728;B;H;J
10:57:40,729;G;B;G
10:57:40,729;F;D;D
10:57:40,732;H;C;B
10:57:40,733;E;I;F
10:57:40,735;E;G;E
10:57:40,735;D;D;J
10:57:40,735;F;I;C
10:57:40,735;C;B;D
10:57:40,735;E;E;I
10:57:40,735;D;H;F
10:57:40,736;E;B;H
10:57:40,736;B;B;D
10:57:40,737;C;F;E
10:57:40,741;F;B;E
10:57:40,741;F;B;I
10:57:40,744;B;G;F
10:57:40,746;J;E;J
10:57:40,748;C;B;D
10:57:40,748;G;C;H
10:57:40,750;G;F;E
10:57:40,752;J;I;I
10:57:40,752;C;I;G
10:57:40,757;G;J;E
10:57:40,759;C;B;D
10:57:40,761;B;E;H
10:57:40,762;G;B;D
10:57:40,764;H;I;B
10:57:40,768;B;J;C
10:57:40,772;D;J;C
10:57:40,772;H;B;C
10:57:40,774;G;F;G
10:57:40,774;C;E;J
10:57:40,774;E;F;D
10:57:40,774;I;E;C
10:57:40,775;B;F;E
10:57:40,775;F;H;E
10:57:40,776;H;H;G
10:57:40,779;I;F;E
10:57:40,780;B;B;B
10:57:40,783;G;I;E
10:57:40,784;D;J;D
10:57:40,785;J;D;F
10:57:40,787;H;H;E
10:57:40,791;F;H;B
10:57:40,792;B;F;I
10:57:40,795;E;E;G
10:57:40,799;H;H;B
10:57:40,800;H;I;F
10:57:40,803;G;J;B
10:57:40,806;G;G;H
10:57:40,808;F;H;C
10:57:40,811;F;F;G
10:57:40,814;J;F;B
10:57:40,816;B;F;F
10:57:40,818;H;J;C
10:57:40,822;E;D;H
10:57:40,824;C;B;I
10:57:40,826;J;C;F
10:57:40,830;B;D;F
10:57:40,831;E;I;D
10:57:40,834;D;C;G
10:57:40,838;B;J;J
10:57:40,839;H;B;B
10:57:40,842;J;H;B
10:57:40,846;B;G;B
10:57:40,847;I;E;B
10:57:40,850;E;I;F
10:57:40,850;F;B;H
10:57:40,850;H;D;B
10:57:40,854;B;D;F
10:57:40,855;B;C;I
10:57:40,857;D;C;C
10:57:40,862;J;B;D
10:57:40,862;F;G;J
10:57:40,862;I;C;F
10:57:40,862;E;E;G
10:57:40,863;E;F;I
10:57:40,863;G;C;F
10:57:40,866;E;E;I
10:57:40,870;H;C;F
10:57:40,871;E;H;H
10:57:40,874;E;H;E
10:57:40,874;G;D;B
10:57:40,878;I;J;D
10:57:40,879;I;E;I
10:57:40,882;E;F;G
10:57:40,886;B;G;D
10:57:40,887;H;E;J
10:57:40,890;C;F;F
10:57:40,893;C;H;F
10:57:40,894;B;C;B
10:57:40,894;F;J;J
10:57:40,894;F;C;G
10:57:40,894;B;H;B
10:57:40,894;B;H;G
10:57:40,894;J;J;D
10:57:40,894;B;I;J
10:57:40,894;G;G;I
10:57:40,895;B;D;B
10:57:40,898;D;J;E
10:57:40,899;G;F;D
10:57:40,900;G;G;E
10:57:40,902;J;H;J
10:57:40,906;H;H;E
10:57:40,907;G;C;G
10:57:40,910;H;I;J
10:57:40,914;B;F;B
10:57:40,917;D;F;H
10:57:40,919;E;D;I
10:57:40,921;E;H;G
10:57:40,923;B;J;B
10:57:40,925;J;D;B
10:57:40,929;F;H;E
10:57:40,929;G;H;J
10:57:40,930;C;C;E
10:57:40,931;E;D;E
10:57:40,931;J;E;C
10:57:40,934;F;G;H
10:57:40,938;I;J;B
10:57:40,940;I;D;I
10:57:40,942;H;F;D
10:57:40,946;G;G;D
10:57:40,946;J;I;C
10:57:40,946;I;B;H
10:57:40,946;D;J;F
10:57:40,947;E;F;D
10:57:40,947;C;F;I
10:57:40,948;F;C;C
10:57:40,951;E;G;F
10:57:40,954;C;D;F
10:57:40,954;J;J;D
10:57:40,955;C;G;J
10:57:40,956;J;J;E
10:57:40,960;H;H;J
10:57:40,964;G;H;I
10:57:40,965;I;G;H
10:57:40,967;B;F;J
10:57:40,968;H;E;J
10:57:40,972;C;C;B
10:57:40,973;J;B;J
10:57:40,975;E;I;F
10:57:40,980;E;D;F
10:57:40,981;D;J;B
10:57:40,983;G;F;H
10:57:40,984;J;I;D
10:57:40,988;F;H;D
10:57:40,988;G;I;E
10:57:40,991;C;I;B
10:57:40,991;C;E;F
10:57:40,995;E;C;I
10:57:40,999;J;F;D
10:57:41,000;F;J;G
10:57:41,003;B;F;I
10:57:41,007;E;B;J
10:57:41,008;E;J;G
10:57:41,011;I;H;I
10:57:41,015;F;C;F
10:57:41,015;C;J;C
10:57:41,015;G;F;E
10:57:41,016;J;D;G
10:57:41,019;F;I;C
10:57:41,020;C;J;B
10:57:41,024;D;H;F
10:57:41,024;D;G;I
10:57:41,025;H;H;G
10:57:41,026;J;F;E
10:57:41,029;D;I;C
10:57:41,033;I;E;H
10:57:41,033;C;D;H
10:57:41,034;F;J;F
10:57:41,034;I;G;B
10:57:41,039;G;I;F
10:57:41,043;C;I;H
10:57:41,043;F;I;J
10:57:41,044;D;J;F
10:57:41,045;B;B;B
10:57:41,046;J;F;B
10:57:41,049;B;B;H
10:57:41,053;D;J;J
10:57:41,054;B;H;I
10:57:41,057;F;E;F
10:57:41,060;F;F;J
10:57:41,061;J;H;F
10:57:41,062;C;B;E
10:57:41,066;B;D;F
10:57:41,069;C;J;H
10:57:41,069;E;D;J
10:57:41,069;E;B;I
10:57:41,069;I;G;D
10:57:41,069;B;H;H
10:57:41,070;H;G;G
10:57:41,073;E;B;G
10:57:41,076;I;J;I
10:57:41,078;G;I;I
10:57:41,080;F;B;J
10:57:41,085;B;C;J
10:57:41,086;E;G;H
10:57:41,088;E;D;H
10:57:41,088;H;G;E
10:57:41,089;I;D;D
10:57:41,089;C;D;G
10:57:41,092;C;J;F
10:57:41,096;I;F;D
10:57:41,097;F;F;H
10:57:41,098;F;G;J
10:57:41,098;H;H;B
10:57:41,098;D;B;H
10:57:41,098;E;C;E
10:57:41,099;J;D;H
10:57:41,100;G;J;I
10:57:41,101;D;J;D
10:57:41,104;E;F;G
10:57:41,104;H;D;F
10:57:41,108;E;G;E
10:57:41,108;I;D;G
10:57:41,110;B;C;B
10:57:41,112;H;C;H
10:57:41,112;C;D;J
10:57:41,112;E;C;B
10:57:41,116;G;I;E
10:57:41,116;F;H;E
10:57:41,118;J;E;B
10:57:41,118;D;I;B
10:57:41,118;H;B;D
10:57:41,121;B;F;J
10:57:41,124;C;H;C
10:57:41,125;H;B;G
10:57:41,125;B;J;C
10:57:41,125;G;B;B
10:57:41,125;I;D;D
10:57:41,126;G;D;F
10:57:41,130;B;I;C
10:57:41,134;H;I;B
10:57:41,134;I;G;E
10:57:41,136;I;D;E
10:57:41,138;I;F;B
10:57:41,139;D;H;I
10:57:41,139;E;D;E
10:57:41,140;H;G;G
10:57:41,140;C;E;H
10:57:41,140;E;J;D
10:57:41,144;E;I;D
10:57:41,146;F;B;F
10:57:41,148;J;C;C
10:57:41,152;D;G;I
10:57:41,154;H;D;B
10:57:41,156;C;H;D
10:57:41,160;D;D;G
10:57:41,164;C;H;I
10:57:41,168;E;I;H
10:57:41,170;E;I;D
10:57:41,170;J;D;G
10:57:41,170;E;J;B
10:57:41,172;F;B;J
10:57:41,173;E;I;D
10:57:41,173;J;D;G
10:57:41,173;G;B;B
10:57:41,173;I;D;G
10:57:41,173;D;J;E
10:57:41,178;H;G;C
10:57:41,178;I;E;I
10:57:41,178;I;C;I
10:57:41,178;C;G;E
10:57:41,178;J;C;B
10:57:41,182;I;E;J
10:57:41,185;G;H;I
10:57:41,186;B;J;C
10:57:41,190;H;G;D
10:57:41,194;I;C;I
10:57:41,198;I;I;H
10:57:41,200;I;J;C
10:57:41,201;F;F;E
10:57:41,205;F;H;B
10:57:41,207;F;H;C
10:57:41,209;D;I;C
10:57:41,210;E;B;F
10:57:41,210;G;F;G
10:57:41,210;J;B;H
10:57:41,211;C;H;J
10:57:41,211;J;H;H
10:57:41,215;D;G;F
10:57:41,219;G;I;H
10:57:41,220;E;B;H
10:57:41,222;C;I;D
10:57:41,226;F;C;I
10:57:41,227;C;B;D
10:57:41,227;D;I;F
10:57:41,227;G;I;G
10:57:41,227;F;B;C
10:57:41,227;H;G;C
10:57:41,228;B;E;H
10:57:41,228;D;C;F
10:57:41,228;C;I;H
10:57:41,229;B;H;G
10:57:41,229;H;I;J
10:57:41,229;H;E;G
10:57:41,229;F;E;I
10:57:41,229;B;J;B
10:57:41,230;E;B;D
10:57:41,234;G;C;F
10:57:41,235;J;J;B
10:57:41,238;D;D;E
10:57:41,240;D;F;F
10:57:41,241;J;B;E
10:57:41,241;I;I;H
10:57:41,242;H;G;B
10:57:41,242;I;G;F
10:57:41,242;C;G;J
10:57:41,242;D;J;C
10:57:41,242;F;I;J
10:57:41,243;G;H;B
10:57:41,243;E;C;B
10:57:41,243;G;G;B
10:57:41,243;C;D;E
10:57:41,244;I;J;E
10:57:41,245;J;E;F
10:57:41,245;J;J;D
10:57:41,248;I;E;C
10:57:41,249;H;E;E
10:57:41,253;C;F;C
10:57:41,255;J;G;J
10:57:41,257;C;I;B
10:57:41,258;G;B;F
10:57:41,259;G;D;J
10:57:41,260;F;G;C
10:57:41,261;E;H;C
10:57:41,262;E;J;G
10:57:41,263;E;F;B
10:57:41,264;H;B;I
10:57:41,265;F;D;H
10:57:41,268;G;C;J
10:57:41,269;G;D;F
10:57:41,272;B;H;C
10:57:41,276;B;G;B
10:57:41,277;I;B;J
10:57:41,279;B;C;F
10:57:41,279;I;C;E
10:57:41,280;D;B;E
10:57:41,280;E;E;G
10:57:41,283;G;I;C
10:57:41,285;B;J;J
10:57:41,287;F;G;E
