TimeStamp;Source1;Source2;Source3
10:57:56,059;E;J;J
10:57:56,063;B;I;J
10:57:56,063;I;G;J
10:57:56,063;H;B;J
10:57:56,064;D;E;J
10:57:56,064;C;D;J
10:57:56,064;I;F;J
10:57:56,066;B;H;J
10:57:56,069;C;B;J
10:57:56,069;J;I;J
10:57:56,069;I;C;J
10:57:56,069;F;H;J
10:57:56,070;G;H;J
10:57:56,073;C;D;J
10:57:56,075;G;H;J
10:57:56,075;J;G;J
10:57:56,077;H;J;J
10:57:56,080;C;H;J
10:57:56,084;F;I;J
10:57:56,084;J;B;J
10:57:56,086;E;I;J
10:57:56,086;F;G;J
10:57:56,086;H;F;J
10:57:56,087;H;F;J
10:57:56,089;F;E;J
10:57:56,090;F;H;J
10:57:56,093;I;I;J
10:57:56,097;D;I;J
10:57:56,097;H;H;J
10:57:56,098;I;D;J
10:57:56,098;I;J;J
10:57:56,102;B;B;J
10:57:56,103;E;J;J
10:57:56,107;F;G;J
10:57:56,108;H;G;J
10:57:56,110;G;J;J
10:57:56,112;D;E;J
10:57:56,112;F;B;J
10:57:56,113;G;C;J
10:57:56,114;I;H;J
10:57:56,114;F;I;J
10:57:56,114;G;B;J
10:57:56,115;D;C;J
10:57:56,115;I;H;J
10:57:56,115;H;H;J
10:57:56,119;F;E;J
10:57:56,119;J;G;J
10:57:56,120;E;E;J
10:57:56,120;I;C;J
10:57:56,125;E;B;J
10:57:56,126;F;B;J
10:57:56,128;E;G;J
10:57:56,131;J;H;J
10:57:56,131;F;F;J
10:57:56,131;G;F;J
10:57:56,132;D;G;J
10:57:56,132;J;H;J
10:57:56,132;J;B;J
10:57:56,132;G;F;J
10:57:56,133;I;C;J
10:57:56,136;E;E;J
10:57:56,136;B;B;J
10:57:56,141;C;H;J
10:57:56,141;G;B;J
10:57:56,142;G;D;J
10:57:56,144;I;G;J
10:57:56,145;B;C;J
10:57:56,148;J;C;J
10:57:56,152;E;D;J
10:57:56,153;F;D;J
10:57:56,153;C;F;J
10:57:56,153;C;H;J
10:57:56,156;G;D;J
10:57:56,156;E;C;J
10:57:56,160;J;C;J
10:57:56,161;D;J;J
10:57:56,162;D;I;J
10:57:56,164;I;C;J
10:57:56,168;H;J;J
10:57:56,169;C;I;J
10:57:56,171;I;B;J
10:57:56,175;B;J;J
10:57:56,176;I;C;J
10:57:56,179;C;I;J
10:57:56,181;J;C;J
10:57:56,183;H;D;J
10:57:56,185;B;G;J
10:57:56,186;D;G;J
10:57:56,187;H;C;J
10:57:56,189;B;G;J
10:57:56,189;G;J;J
10:57:56,189;G;J;J
10:57:56,189;H;G;J
10:57:56,193;E;E;J
10:57:56,194;D;C;J
10:57:56,194;B;I;J
10:57:56,194;J;H;J
10:57:56,194;E;B;J
10:57:56,196;B;F;J
10:57:56,199;H;D;J
10:57:56,201;H;G;J
10:57:56,201;I;J;J
10:57:56,203;G;E;J
10:57:56,203;F;D;J
10:57:56,205;D;C;J
10:57:56,205;G;C;J
10:57:56,207;B;F;J
10:57:56,211;G;F;J
10:57:56,212;C;J;J
10:57:56,215;G;F;J
10:57:56,216;F;E;J
10:57:56,216;I;J;J
10:57:56,219;I;E;J
10:57:56,219;G;B;J
10:57:56,219;F;C;J
10:57:56,219;B;G;J
10:57:56,222;B;C;J
10:57:56,223;H;C;J
10:57:56,227;G;J;J
10:57:56,230;F;E;J
10:57:56,231;G;G;J
10:57:56,232;C;G;J
10:57:56,234;J;E;J
10:57:56,237;J;F;J
10:57:56,238;I;J;J
10:57:56,242;G;I;J
10:57:56,245;B;J;J
10:57:56,246;D;B;J
10:57:56,249;D;I;J
10:57:56,253;F;G;J
10:57:56,254;E;J;J
10:57:56,256;G;J;J
10:57:56,260;D;I;J
10:57:56,262;J;I;J
10:57:56,263;J;I;J
10:57:56,264;F;G;J
10:57:56,268;B;B;J
10:57:56,269;D;C;J
10:57:56,272;G;J;J
10:57:56,275;G;E;J
10:57:56,277;H;F;J
10:57:56,279;D;E;J
10:57:56,280;H;E;J
10:57:56,282;D;B;J
10:57:56,282;D;D;J
10:57:56,283;G;J;J
10:57:56,283;I;B;J
10:57:56,285;F;H;J
10:57:56,287;E;I;J
10:57:56,287;C;G;J
10:57:56,291;J;H;J
10:57:56,292;E;F;J
10:57:56,292;E;J;J
10:57:56,295;C;F;J
10:57:56,299;F;J;J
10:57:56,303;C;I;J
10:57:56,307;H;G;J
10:57:56,308;B;J;J
10:57:56,312;C;J;J
10:57:56,312;H;F;J
10:57:56,313;C;H;J
10:57:56,315;B;C;J
10:57:56,317;B;D;J
10:57:56,319;B;C;J
10:57:56,323;G;B;J
10:57:56,324;G;G;J
10:57:56,326;C;C;J
10:57:56,330;F;F;J
10:57:56,331;H;E;J
10:57:56,334;E;J;J
10:57:56,338;J;D;J
10:57:56,339;B;I;J
10:57:56,342;C;G;J
10:57:56,346;J;F;J
10:57:56,347;F;G;J
10:57:56,349;E;B;J
10:57:56,353;C;J;J
10:57:56,354;I;E;J
10:57:56,357;E;C;J
10:57:56,361;E;E;J
10:57:56,362;H;H;J
10:57:56,365;B;F;J
10:57:56,368;B;H;J
10:57:56,369;E;J;J
10:57:56,372;E;I;J
10:57:56,372;J;I;J
10:57:56,373;C;I;J
10:57:56,373;F;F;J
10:57:56,376;D;H;J
10:57:56,377;J;E;J
10:57:56,380;D;J;J
10:57:56,384;B;E;J
10:57:56,385;D;B;J
10:57:56,387;B;I;J
10:57:56,389;B;J;J
10:57:56,390;H;B;J
10:57:56,394;G;C;J
10:57:56,398;F;F;J
10:57:56,399;I;G;J
10:57:56,400;H;D;J
10:57:56,401;C;E;J
10:57:56,404;G;F;J
10:57:56,408;D;I;J
10:57:56,412;G;B;J
10:57:56,416;J;E;J
10:57:56,417;E;J;J
10:57:56,420;D;H;J
10:57:56,424;I;D;J
10:57:56,424;I;C;J
10:57:56,425;H;B;J
10:57:56,428;B;B;J
10:57:56,432;E;H;J
10:57:56,433;C;E;J
10:57:56,436;B;H;J
10:57:56,439;I;E;J
10:57:56,441;D;H;J
10:57:56,443;H;G;J
10:57:56,444;G;D;J
10:57:56,447;F;E;J
10:57:56,449;C;J;J
10:57:56,451;E;C;J
10:57:56,455;F;D;J
10:57:56,456;J;D;J
10:57:56,458;C;I;J
10:57:56,463;H;E;J
10:57:56,464;E;J;J
10:57:56,467;H;C;J
10:57:56,469;F;E;J
10:57:56,471;E;F;J
10:57:56,474;B;D;J
10:57:56,476;I;H;J
10:57:56,478;B;C;J
10:57:56,482;G;G;J
10:57:56,482;J;I;J
10:57:56,484;J;D;J
10:57:56,486;G;C;J
10:57:56,488;D;D;J
10:57:56,490;D;I;J
10:57:56,494;H;H;J
10:57:56,498;C;I;J
10:57:56,499;D;J;J
10:57:56,502;E;F;J
10:57:56,503;D;I;J
10:57:56,506;C;D;J
10:57:56,507;G;J;J
10:57:56,510;C;F;J
10:57:56,514;D;F;J
10:57:56,515;G;E;J
10:57:56,518;I;D;J
10:57:56,519;G;C;J
10:57:56,522;E;J;J
10:57:56,525;G;J;J
10:57:56,527;J;B;J
10:57:56,529;C;E;J
10:57:56,533;D;G;J
10:57:56,533;G;F;J
10:57:56,534;J;J;J
10:57:56,535;F;H;J
10:57:56,537;H;B;J
10:57:56,538;J;G;J
10:57:56,541;C;G;J
10:57:56,545;G;H;J
10:57:56,546;B;H;J
10:57:56,549;J;J;J
10:57:56,553;C;I;J
10:57:56,554;C;D;J
10:57:56,557;G;H;J
10:57:56,560;F;J;J
10:57:56,560;F;C;J
10:57:56,561;C;D;J
10:57:56,562;I;D;J
10:57:56,565;C;I;J
10:57:56,569;G;D;J
10:57:56,570;F;H;J
10:57:56,573;G;E;J
10:57:56,576;F;C;J
10:57:56,580;I;G;J
10:57:56,581;J;C;J
10:57:56,584;B;H;J
10:57:56,588;G;G;J
10:57:56,589;I;B;J
10:57:56,592;E;I;J
10:57:56,596;D;H;J
10:57:56,596;F;B;J
10:57:56,596;C;B;J
10:57:56,596;J;F;J
10:57:56,596;H;E;J
10:57:56,596;J;C;J
10:57:56,596;I;I;J
10:57:56,597;D;F;J
10:57:56,601;J;F;J
10:57:56,604;I;D;J
10:57:56,606;H;G;J
10:57:56,608;C;F;J
10:57:56,612;B;I;J
10:57:56,614;G;H;J
10:57:56,616;I;B;J
10:57:56,617;D;D;J
10:57:56,618;G;F;J
10:57:56,619;B;B;J
10:57:56,622;C;J;J
10:57:56,626;C;J;J
10:57:56,628;B;B;J
10:57:56,630;B;H;J
10:57:56,634;J;H;J
10:57:56,634;E;D;J
10:57:56,634;D;C;J
10:57:56,635;H;G;J
10:57:56,635;H;G;J
10:57:56,639;J;J;J
10:57:56,642;I;G;J
10:57:56,644;G;E;J
10:57:56,645;F;H;J
10:57:56,647;G;H;J
10:57:56,651;H;B;J
10:57:56,652;F;J;J
10:57:56,655;B;I;J
10:57:56,659;D;J;J
10:57:56,660;D;E;J
10:57:56,663;H;B;J
10:57:56,667;E;J;J
10:57:56,668;F;H;J
10:57:56,671;J;F;J
10:57:56,675;I;G;J
10:57:56,675;J;F;J
10:57:56,676;B;H;J
10:57:56,680;F;D;J
10:57:56,684;E;D;J
10:57:56,685;H;I;J
10:57:56,688;B;C;J
10:57:56,692;H;D;J
10:57:56,693;D;D;J
10:57:56,696;G;J;J
10:57:56,700;B;H;J
10:57:56,701;G;F;J
10:57:56,704;E;B;J
10:57:56,708;F;B;J
10:57:56,708;E;J;J
10:57:56,709;H;F;J
10:57:56,711;I;D;J
10:57:56,712;D;B;J
10:57:56,712;D;C;J
10:57:56,712;E;G;J
10:57:56,713;D;I;J
10:57:56,716;C;G;J
10:57:56,720;G;H;J
10:57:56,724;B;G;J
10:57:56,724;D;I;J
10:57:56,724;F;D;J
10:57:56,724;E;G;J
10:57:56,724;H;J;J
10:57:56,725;D;J;J
10:57:56,728;J;J;J
10:57:56,732;G;J;J
10:57:56,733;I;D;J
10:57:56,736;G;G;J
10:57:56,737;E;H;J
10:57:56,740;F;F;J
10:57:56,740;G;G;J
10:57:56,740;D;B;J
10:57:56,741;G;I;J
10:57:56,742;H;E;J
10:57:56,744;H;G;J
10:57:56,748;B;F;J
10:57:56,748;F;I;J
10:57:56,749;F;C;J
10:57:56,750;I;C;J
10:57:56,750;H;H;J
10:57:56,751;G;J;J
10:57:56,751;B;D;J
10:57:56,752;C;D;J
10:57:56,753;F;H;J
10:57:56,754;H;I;J
10:57:56,755;F;B;J
10:57:56,758;H;C;J
10:57:56,758;E;B;J
10:57:56,762;G;H;J
10:57:56,766;E;J;J
10:57:56,767;C;B;J
10:57:56,770;F;C;J
10:57:56,773;C;G;J
10:57:56,774;C;F;J
10:57:56,774;E;H;J
10:57:56,775;J;D;J
10:57:56,775;J;G;J
10:57:56,779;D;H;J
10:57:56,779;C;D;J
10:57:56,779;G;I;J
10:57:56,780;H;G;J
10:57:56,784;E;I;J
10:57:56,785;F;E;J
10:57:56,788;E;H;J
10:57:56,792;J;E;J
10:57:56,796;G;D;J
10:57:56,796;B;I;J
10:57:56,796;C;F;J
10:57:56,796;C;I;J
10:57:56,797;E;F;J
10:57:56,800;B;D;J
10:57:56,800;B;C;J
10:57:56,801;H;I;J
10:57:56,802;H;C;J
10:57:56,804;H;C;J
10:57:56,805;E;H;J
10:57:56,808;H;G;J
10:57:56,812;I;I;J
10:57:56,813;E;G;J
10:57:56,815;B;F;J
10:57:56,818;J;D;J
10:57:56,819;C;J;J
10:57:56,822;F;J;J
10:57:56,823;C;C;J
10:57:56,824;G;B;J
10:57:56,827;H;D;J
10:57:56,831;J;B;J
10:57:56,831;C;G;J
10:57:56,836;I;B;J
10:57:56,836;G;I;J
10:57:56,837;I;D;J
10:57:56,837;F;F;J
10:57:56,837;F;I;J
10:57:56,842;C;H;J
10:57:56,846;I;I;J
10:57:56,847;H;E;J
10:57:56,849;F;F;J
10:57:56,849;C;B;J
10:57:56,850;C;C;J
10:57:56,853;J;B;J
10:57:56,853;G;I;J
10:57:56,853;I;I;J
10:57:56,853;C;J;J
10:57:56,858;B;G;J
10:57:56,859;J;J;J
10:57:56,861;I;I;J
10:57:56,866;H;H;J
10:57:56,866;B;F;J
10:57:56,866;H;F;J
10:57:56,867;I;D;J
10:57:56,871;J;I;J
10:57:56,871;B;B;J
10:57:56,871;E;J;J
10:57:56,872;I;D;J
10:57:56,872;I;E;J
10:57:56,872;G;H;J
10:57:56,873;C;F;J
10:57:56,876;B;C;J
10:57:56,877;I;C;J
10:57:56,879;E;F;J
10:57:56,883;E;J;J
10:57:56,887;H;I;J
10:57:56,888;J;E;J
10:57:56,892;I;I;J
10:57:56,895;B;E;J
10:57:56,896;J;J;J
10:57:56,899;E;C;J
10:57:56,903;F;F;J
10:57:56,904;I;B;J
10:57:56,908;D;C;J
10:57:56,908;I;F;J
10:57:56,908;C;C;J
10:57:56,911;D;B;J
10:57:56,912;G;D;J
10:57:56,912;G;F;J
10:57:56,913;G;I;J
10:57:56,916;H;H;J
10:57:56,920;E;C;J
10:57:56,924;G;I;J
10:57:56,928;G;C;J
10:57:56,928;D;F;J
10:57:56,929;D;H;J
10:57:56,930;C;B;J
10:57:56,932;F;B;J
10:57:56,935;J;I;J
10:57:56,936;H;D;J
10:57:56,936;C;J;J
10:57:56,937;E;J;J
10:57:56,940;E;F;J
10:57:56,941;J;B;J
10:57:56,943;H;F;J
10:57:56,945;I;H;J
10:57:56,948;B;E;J
10:57:56,948;I;B;J
10:57:56,949;C;B;J
10:57:56,953;J;D;J
10:57:56,957;C;B;J
10:57:56,957;H;C;J
10:57:56,958;I;C;J
10:57:56,958;H;C;J
10:57:56,960;G;G;J
10:57:56,960;E;J;J
10:57:56,961;D;I;J
10:57:56,961;C;G;J
10:57:56,965;G;C;J
10:57:56,966;H;D;J
10:57:56,968;C;B;J
10:57:56,971;E;H;J
10:57:56,971;G;B;J
10:57:56,972;E;D;J
10:57:56,973;F;B;J
10:57:56,975;C;J;J
10:57:56,977;I;D;J
10:57:56,980;B;H;J
10:57:56,982;H;B;J
10:57:56,984;I;E;J
10:57:56,988;D;E;J
10:57:56,989;C;J;J
10:57:56,989;C;E;J
10:57:56,991;E;G;J
10:57:56,994;C;G;J
10:57:56,998;G;C;J
10:57:56,999;G;I;J
10:57:57,002;I;I;J
10:57:57,006;H;D;J
10:57:57,007;E;H;J
10:57:57,010;B;G;J
10:57:57,013;E;I;J
10:57:57,013;H;D;J
10:57:57,014;F;C;J
10:57:57,014;G;I;J
10:57:57,015;B;B;J
10:57:57,015;J;F;J
10:57:57,015;D;F;J
10:57:57,019;E;D;J
10:57:57,021;I;H;J
10:57:57,021;C;C;J
10:57:57,022;I;J;J
10:57:57,022;J;I;J
10:57:57,022;J;I;J
10:57:57,023;C;C;J
10:57:57,023;H;G;J
10:57:57,027;D;I;J
10:57:57,028;G;B;J
10:57:57,030;D;D;J
10:57:57,034;E;D;J
10:57:57,035;D;B;J
10:57:57,037;G;C;J
10:57:57,038;C;B;J
10:57:57,039;I;C;J
10:57:57,042;C;E;J
10:57:57,044;I;I;J
10:57:57,046;I;D;J
10:57:57,047;G;E;J
10:57:57,050;I;J;J
10:57:57,051;D;J;J
10:57:57,054;I;C;J
10:57:57,057;C;C;J
10:57:57,060;D;F;J
10:57:57,061;I;H;J
10:57:57,063;J;G;J
10:57:57,065;I;I;J
10:57:57,067;J;G;J
10:57:57,069;H;B;J
10:57:57,070;E;B;J
10:57:57,073;I;E;J
10:57:57,074;H;C;J
10:57:57,077;C;G;J
10:57:57,079;J;D;J
10:57:57,080;J;H;J
10:57:57,080;B;C;J
10:57:57,081;B;D;J
10:57:57,085;F;B;J
10:57:57,086;I;G;J
10:57:57,089;F;J;J
10:57:57,090;H;C;J
10:57:57,092;I;C;J
10:57:57,093;I;F;J
10:57:57,093;C;J;J
10:57:57,093;F;C;J
10:57:57,093;H;D;J
10:57:57,097;I;H;J
10:57:57,098;E;C;J
10:57:57,101;B;C;J
10:57:57,102;B;C;J
10:57:57,105;B;I;J
10:57:57,109;F;J;J
10:57:57,112;E;D;J
10:57:57,114;G;C;J
10:57:57,116;D;C;J
10:57:57,118;H;D;J
10:57:57,120;B;I;J
10:57:57,124;F;J;J
10:57:57,125;F;E;J
10:57:57,129;B;H;J
10:57:57,132;C;F;J
10:57:57,133;H;C;J
10:57:57,136;B;E;J
10:57:57,138;E;C;J
10:57:57,140;J;B;J
10:57:57,141;I;E;J
10:57:57,144;E;I;J
10:57:57,145;F;F;J
10:57:57,146;I;G;J
10:57:57,148;C;D;J
10:57:57,151;E;G;J
10:57:57,153;C;G;J
10:57:57,155;D;D;J
10:57:57,159;B;C;J
10:57:57,161;J;J;J
10:57:57,164;J;F;J
10:57:57,165;E;C;J
10:57:57,167;H;E;J
10:57:57,171;H;E;J
10:57:57,172;F;E;J
10:57:57,175;G;H;J
10:57:57,176;I;B;J
10:57:57,179;B;J;J
10:57:57,183;C;I;J
10:57:57,184;J;D;J
10:57:57,187;J;I;J
10:57:57,187;C;E;J
10:57:57,188;D;E;J
10:57:57,189;C;D;J
10:57:57,189;D;I;J
10:57:57,189;F;I;J
10:57:57,192;C;G;J
10:57:57,193;I;D;J
10:57:57,196;C;G;J
10:57:57,198;J;G;J
10:57:57,200;B;B;J
10:57:57,204;H;J;J
10:57:57,205;D;D;J
10:57:57,208;C;J;J
10:57:57,212;I;G;J
10:57:57,212;F;E;J
10:57:57,213;C;C;J
10:57:57,213;G;B;J
10:57:57,214;J;G;J
10:57:57,214;D;B;J
10:57:57,216;C;I;J
10:57:57,220;D;G;J
10:57:57,224;C;E;J
10:57:57,227;J;F;J
10:57:57,228;I;D;J
10:57:57,229;B;E;J
10:57:57,232;B;J;J
10:57:57,236;G;G;J
10:57:57,237;D;D;J
10:57:57,240;C;E;J
10:57:57,240;J;G;J
10:57:57,241;G;H;J
10:57:57,242;B;F;J
10:57:57,245;D;J;J
10:57:57,249;J;C;J
10:57:57,249;I;C;J
10:57:57,249;B;H;J
10:57:57,250;B;C;J
10:57:57,250;G;I;J
10:57:57,251;B;C;J
10:57:57,255;D;G;J
10:57:57,256;F;C;J
10:57:57,258;J;G;J
10:57:57,260;H;H;J
10:57:57,263;G;B;J
10:57:57,265;H;E;J
10:57:57,266;H;C;J
10:57:57,269;H;J;J
10:57:57,269;E;I;J
10:57:57,271;D;J;J
10:57:57,273;G;G;J
10:57:57,274;E;F;J
10:57:57,278;G;I;J
10:57:57,279;H;C;J
10:57:57,282;H;D;J
10:57:57,285;B;H;J
10:57:57,287;B;G;J
10:57:57,289;B;F;J
10:57:57,290;F;G;J
10:57:57,293;J;C;J
10:57:57,295;G;D;J
10:57:57,298;F;G;J
10:57:57,302;D;I;J
10:57:57,303;G;J;J
10:57:57,305;G;I;J
10:57:57,309;D;F;J
10:57:57,313;I;G;J
10:57:57,313;C;H;J
10:57:57,314;J;G;J
10:57:57,314;E;G;J
10:57:57,314;B;F;J
10:57:57,315;J;D;J
10:57:57,317;H;D;J
10:57:57,321;C;G;J
10:57:57,323;J;J;J
10:57:57,325;G;D;J
10:57:57,329;E;J;J
10:57:57,330;G;F;J
10:57:57,330;B;D;J
10:57:57,330;G;H;J
10:57:57,330;H;J;J
10:57:57,330;G;I;J
10:57:57,334;C;C;J
10:57:57,335;H;F;J
10:57:57,339;H;B;J
10:57:57,339;J;I;J
10:57:57,340;I;B;J
10:57:57,340;J;D;J
10:57:57,341;C;I;J
10:57:57,341;E;J;J
10:57:57,342;F;H;J
10:57:57,346;B;E;J
10:57:57,350;F;E;J
10:57:57,354;H;C;J
10:57:57,356;E;D;J
10:57:57,358;J;D;J
10:57:57,362;F;E;J
10:57:57,363;E;D;J
10:57:57,367;G;C;J
10:57:57,370;I;J;J
10:57:57,370;H;F;J
10:57:57,371;G;H;J
10:57:57,374;E;C;J
10:57:57,375;I;C;J
10:57:57,376;D;J;J
10:57:57,379;J;G;J
10:57:57,383;D;H;J
10:57:57,385;F;I;J
10:57:57,387;D;I;J
10:57:57,391;C;C;J
10:57:57,392;H;H;J
10:57:57,395;J;D;J
10:57:57,399;D;G;J
10:57:57,403;J;B;J
10:57:57,404;H;D;J
10:57:57,404;C;F;J
10:57:57,407;H;G;J
10:57:57,408;C;J;J
10:57:57,408;B;E;J
10:57:57,408;D;H;J
10:57:57,411;I;C;J
10:57:57,412;G;G;J
10:57:57,415;G;E;J
10:57:57,419;B;B;J
10:57:57,420;F;B;J
10:57:57,423;G;B;J
10:57:57,426;J;J;J
10:57:57,430;C;B;J
10:57:57,434;H;D;J
10:57:57,436;B;E;J
10:57:57,438;I;E;J
10:57:57,442;B;G;J
10:57:57,442;G;B;J
10:57:57,443;E;F;J
10:57:57,443;B;D;J
10:57:57,444;D;I;J
10:57:57,444;I;J;J
10:57:57,444;C;D;J
10:57:57,449;I;E;J
10:57:57,453;I;I;J
10:57:57,453;G;C;J
10:57:57,453;H;C;J
10:57:57,453;D;J;J
10:57:57,454;C;H;J
10:57:57,454;H;F;J
10:57:57,454;I;B;J
10:57:57,455;I;C;J
10:57:57,458;F;I;J
10:57:57,462;F;I;J
10:57:57,463;C;I;J
10:57:57,465;D;G;J
10:57:57,469;J;J;J
10:57:57,470;F;F;J
10:57:57,473;C;C;J
10:57:57,474;F;E;J
10:57:57,474;F;H;J
10:57:57,477;E;B;J
10:57:57,478;I;H;J
10:57:57,480;H;G;J
10:57:57,484;F;E;J
10:57:57,486;B;E;J
10:57:57,488;B;C;J
10:57:57,492;F;E;J
10:57:57,493;G;E;J
10:57:57,496;G;I;J
10:57:57,499;B;D;J
10:57:57,501;E;B;J
10:57:57,504;E;E;J
10:57:57,507;C;G;J
10:57:57,509;D;C;J
10:57:57,511;H;D;J
10:57:57,515;D;G;J
10:57:57,516;E;B;J
10:57:57,519;F;H;J
10:57:57,522;C;D;J
10:57:57,523;D;G;J
10:57:57,526;B;F;J
10:57:57,530;E;C;J
10:57:57,531;F;B;J
10:57:57,534;C;H;J
10:57:57,538;I;J;J
10:57:57,539;I;I;J
10:57:57,542;D;J;J
10:57:57,545;F;J;J
10:57:57,546;I;E;J
10:57:57,549;G;H;J
10:57:57,553;I;J;J
10:57:57,554;J;B;J
10:57:57,557;C;J;J
10:57:57,561;G;I;J
10:57:57,562;H;E;J
10:57:57,564;C;F;J
10:57:57,568;E;J;J
10:57:57,569;H;E;J
10:57:57,572;D;D;J
10:57:57,576;H;E;J
10:57:57,577;C;D;J
10:57:57,580;H;C;J
10:57:57,583;F;I;J
10:57:57,584;H;J;J
10:57:57,588;J;H;J
10:57:57,591;G;C;J
10:57:57,591;D;H;J
10:57:57,592;J;I;J
10:57:57,595;C;J;J
10:57:57,599;G;F;J
10:57:57,600;H;I;J
10:57:57,600;D;H;J
10:57:57,601;B;F;J
10:57:57,603;C;G;J
10:57:57,604;F;J;J
10:57:57,607;C;C;J
10:57:57,610;G;G;J
10:57:57,611;I;G;J
10:57:57,614;B;G;J
10:57:57,618;F;D;J
10:57:57,619;D;J;J
10:57:57,622;B;C;J
10:57:57,626;D;H;J
10:57:57,627;D;C;J
10:57:57,629;G;J;J
10:57:57,633;J;D;J
10:57:57,634;G;G;J
10:57:57,637;F;J;J
10:57:57,641;J;G;J
10:57:57,642;D;F;J
10:57:57,644;D;D;J
10:57:57,648;H;I;J
10:57:57,649;G;B;J
10:57:57,651;C;D;J
10:57:57,652;C;H;J
10:57:57,652;H;I;J
10:57:57,652;D;F;J
10:57:57,653;J;J;J
10:57:57,656;H;B;J
10:57:57,660;I;H;J
10:57:57,661;F;C;J
10:57:57,664;D;F;J
10:57:57,668;G;C;J
10:57:57,668;B;I;J
10:57:57,668;E;B;J
10:57:57,669;C;J;J
10:57:57,673;H;F;J
10:57:57,674;I;J;J
10:57:57,677;E;H;J
10:57:57,681;G;F;J
10:57:57,681;B;G;J
10:57:57,682;J;E;J
10:57:57,682;G;C;J
10:57:57,682;E;I;J
10:57:57,682;I;F;J
10:57:57,683;C;D;J
10:57:57,688;F;E;J
10:57:57,692;J;H;J
10:57:57,696;G;H;J
10:57:57,697;B;D;J
10:57:57,700;J;I;J
10:57:57,701;I;F;J
10:57:57,701;C;D;J
10:57:57,705;G;B;J
10:57:57,706;G;I;J
10:57:57,708;I;C;J
10:57:57,712;G;G;J
10:57:57,713;J;H;J
10:57:57,716;I;G;J
10:57:57,720;F;I;J
10:57:57,724;J;J;J
10:57:57,728;I;B;J
10:57:57,731;D;E;J
10:57:57,732;E;H;J
10:57:57,732;G;F;J
10:57:57,733;D;J;J
10:57:57,736;F;I;J
10:57:57,736;I;G;J
10:57:57,740;B;G;J
10:57:57,741;D;F;J
10:57:57,743;G;D;J
10:57:57,745;D;C;J
10:57:57,745;F;J;J
10:57:57,750;C;D;J
10:57:57,750;F;E;J
10:57:57,754;G;C;J
10:57:57,759;I;F;J
10:57:57,759;G;D;J
10:57:57,763;D;I;J
10:57:57,763;H;D;J
10:57:57,763;J;G;J
10:57:57,767;I;B;J
10:57:57,767;H;B;J
10:57:57,767;B;E;J
10:57:57,768;F;I;J
10:57:57,768;G;I;J
10:57:57,771;E;B;J
10:57:57,775;I;J;J
10:57:57,777;J;I;J
10:57:57,779;D;H;J
10:57:57,783;C;D;J
10:57:57,787;F;J;J
10:57:57,788;F;B;J
10:57:57,788;B;B;J
10:57:57,791;D;F;J
10:57:57,795;H;I;J
10:57:57,796;H;I;J
10:57:57,799;D;D;J
10:57:57,802;I;H;J
10:57:57,803;I;B;J
10:57:57,804;I;B;J
10:57:57,808;G;F;J
10:57:57,811;J;D;J
10:57:57,812;H;E;J
10:57:57,815;I;B;J
10:57:57,816;F;B;J
10:57:57,818;I;H;J
10:57:57,822;F;C;J
10:57:57,823;E;B;J
10:57:57,824;D;D;J
10:57:57,825;C;C;J
10:57:57,829;G;C;J
10:57:57,831;B;B;J
10:57:57,834;E;J;J
10:57:57,834;B;C;J
10:57:57,834;G;G;J
10:57:57,834;I;E;J
10:57:57,835;F;B;J
10:57:57,835;D;J;J
10:57:57,835;B;G;J
10:57:57,835;F;B;J
10:57:57,840;B;C;J
10:57:57,842;J;I;J
10:57:57,845;C;C;J
10:57:57,845;C;G;J
10:57:57,845;H;G;J
10:57:57,845;H;B;J
10:57:57,845;D;H;J
10:57:57,845;E;C;J
10:57:57,845;J;H;J
10:57:57,850;B;J;J
10:57:57,851;G;E;J
10:57:57,853;I;H;J
10:57:57,857;B;J;J
10:57:57,859;I;H;J
10:57:57,861;I;E;J
10:57:57,865;G;D;J
10:57:57,866;J;B;J
10:57:57,866;J;B;J
10:57:57,867;B;J;J
10:57:57,867;E;C;J
10:57:57,868;E;H;J
10:57:57,871;G;C;J
10:57:57,874;C;E;J
10:57:57,875;B;G;J
10:57:57,876;C;I;J
10:57:57,879;C;C;J
10:57:57,880;H;G;J
10:57:57,883;E;J;J
10:57:57,883;I;B;J
10:57:57,885;B;D;J
10:57:57,888;E;G;J
10:57:57,888;D;C;J
10:57:57,889;G;G;J
10:57:57,890;I;I;J
10:57:57,894;J;F;J
10:57:57,898;J;B;J
10:57:57,898;B;H;J
10:57:57,898;B;J;J
10:57:57,902;I;C;J
10:57:57,903;E;B;J
10:57:57,903;H;B;J
10:57:57,904;B;H;J
10:57:57,906;B;E;J
10:57:57,906;H;G;J
10:57:57,910;H;B;J
10:57:57,914;C;G;J
10:57:57,915;E;G;J
10:57:57,918;C;F;J
10:57:57,919;G;J;J
10:57:57,921;D;H;J
10:57:57,922;D;B;J
10:57:57,925;J;H;J
10:57:57,927;I;B;J
10:57:57,929;I;H;J
10:57:57,932;E;J;J
10:57:57,936;D;E;J
10:57:57,937;G;F;J
10:57:57,940;E;H;J
10:57:57,941;D;I;J
10:57:57,941;I;E;J
10:57:57,941;D;D;J
10:57:57,942;C;G;J
10:57:57,944;E;J;J
