TimeStamp;Source1;Source2;Source3
10:57:37,136;F;H;D
10:57:37,138;D;D;E
10:57:37,140;I;E;G
10:57:37,144;B;C;C
10:57:37,145;J;I;H
10:57:37,145;D;J;B
10:57:37,149;I;F;B
10:57:37,152;I;J;C
10:57:37,152;J;I;J
10:57:37,153;E;B;H
10:57:37,153;J;D;F
10:57:37,154;F;E;E
10:57:37,156;C;B;J
10:57:37,156;B;F;D
10:57:37,156;I;E;E
10:57:37,157;D;I;E
10:57:37,157;I;J;F
10:57:37,157;I;J;H
10:57:37,161;H;I;E
10:57:37,164;I;E;F
10:57:37,165;G;B;G
10:57:37,168;D;E;C
10:57:37,173;I;C;I
10:57:37,174;J;E;D
10:57:37,174;D;E;B
10:57:37,176;F;C;B
10:57:37,178;C;C;G
10:57:37,180;J;C;B
10:57:37,184;D;F;B
10:57:37,186;J;D;H
10:57:37,188;D;H;G
10:57:37,192;F;H;G
10:57:37,194;J;B;I
10:57:37,196;G;J;H
10:57:37,200;E;E;G
10:57:37,200;D;I;H
10:57:37,201;H;J;H
10:57:37,205;D;C;I
10:57:37,208;G;F;B
10:57:37,210;F;C;C
10:57:37,212;I;J;B
10:57:37,216;J;J;C
10:57:37,220;B;B;D
10:57:37,224;E;I;J
10:57:37,225;I;C;F
10:57:37,227;F;I;B
10:57:37,231;F;E;B
10:57:37,233;F;J;F
10:57:37,233;F;E;F
10:57:37,233;D;H;J
10:57:37,235;J;D;G
10:57:37,237;E;F;J
10:57:37,239;I;C;D
10:57:37,241;F;J;D
10:57:37,241;J;F;D
10:57:37,243;I;H;I
10:57:37,245;C;I;B
10:57:37,247;C;J;I
10:57:37,247;H;G;F
10:57:37,251;D;G;D
10:57:37,255;I;E;G
10:57:37,259;H;F;I
10:57:37,259;F;G;G
10:57:37,260;D;F;J
10:57:37,264;C;E;E
10:57:37,267;B;C;J
10:57:37,268;D;G;H
10:57:37,272;B;G;F
10:57:37,275;F;J;B
10:57:37,276;D;D;H
10:57:37,276;C;G;E
10:57:37,279;H;C;I
10:57:37,283;G;I;B
10:57:37,283;J;I;H
10:57:37,284;D;E;H
10:57:37,287;E;B;J
10:57:37,287;H;J;B
10:57:37,289;G;F;H
10:57:37,292;E;D;B
10:57:37,292;E;C;H
10:57:37,292;I;J;I
10:57:37,293;J;J;H
10:57:37,297;B;D;B
10:57:37,297;C;D;C
10:57:37,297;D;C;H
10:57:37,297;J;D;D
10:57:37,297;G;F;G
10:57:37,298;E;I;I
10:57:37,298;J;I;I
10:57:37,299;D;B;C
10:57:37,301;C;F;D
10:57:37,305;G;B;F
10:57:37,306;G;I;F
10:57:37,307;J;F;D
10:57:37,310;B;F;J
10:57:37,312;F;I;I
10:57:37,314;C;H;I
10:57:37,318;J;G;C
10:57:37,322;D;E;G
10:57:37,323;F;H;H
10:57:37,326;F;F;D
10:57:37,326;J;F;G
10:57:37,330;F;F;I
10:57:37,334;F;D;B
10:57:37,334;C;D;I
10:57:37,334;I;E;F
10:57:37,335;I;B;J
10:57:37,339;J;G;E
10:57:37,343;I;F;F
10:57:37,345;B;J;B
10:57:37,347;F;I;I
10:57:37,347;B;B;I
10:57:37,349;J;H;I
10:57:37,350;C;B;D
10:57:37,351;G;B;D
10:57:37,355;I;I;J
10:57:37,357;C;B;D
10:57:37,359;D;B;D
10:57:37,363;E;I;E
10:57:37,363;J;G;E
10:57:37,364;E;G;F
10:57:37,364;J;B;C
10:57:37,365;J;F;E
10:57:37,367;D;C;E
10:57:37,369;F;B;H
10:57:37,369;G;E;F
10:57:37,369;J;D;H
10:57:37,370;D;E;J
10:57:37,370;C;D;J
10:57:37,370;I;H;F
10:57:37,371;H;D;H
10:57:37,371;B;G;C
10:57:37,377;J;J;F
10:57:37,381;G;F;D
10:57:37,382;C;I;J
10:57:37,384;H;I;E
10:57:37,384;D;F;J
10:57:37,388;H;J;E
10:57:37,389;I;D;E
10:57:37,389;I;D;D
10:57:37,391;H;H;E
10:57:37,393;B;D;H
10:57:37,393;E;D;C
10:57:37,394;J;D;C
10:57:37,397;G;J;H
10:57:37,397;F;C;C
10:57:37,401;D;D;C
10:57:37,405;H;C;H
10:57:37,406;H;C;E
10:57:37,409;B;I;G
10:57:37,412;G;F;E
10:57:37,414;G;I;I
10:57:37,416;J;J;H
10:57:37,418;I;I;H
10:57:37,420;F;F;G
10:57:37,424;F;J;E
10:57:37,425;J;I;G
10:57:37,428;F;H;J
10:57:37,432;J;H;F
10:57:37,433;H;H;D
10:57:37,435;F;E;G
10:57:37,439;D;D;D
10:57:37,440;I;G;G
10:57:37,443;E;J;C
10:57:37,447;E;G;E
10:57:37,448;J;B;C
10:57:37,451;H;H;C
10:57:37,451;C;E;E
10:57:37,452;D;I;C
10:57:37,455;C;H;G
10:57:37,456;C;I;F
10:57:37,458;E;E;G
10:57:37,460;D;D;J
10:57:37,460;J;H;E
10:57:37,462;F;C;F
10:57:37,463;I;C;J
10:57:37,466;B;F;J
10:57:37,468;J;H;F
10:57:37,469;H;I;J
10:57:37,471;E;G;B
10:57:37,473;C;H;J
10:57:37,473;J;E;B
10:57:37,477;C;J;H
10:57:37,478;I;I;D
10:57:37,478;I;F;H
10:57:37,482;H;C;J
10:57:37,485;D;B;B
10:57:37,486;D;I;F
10:57:37,488;F;I;G
10:57:37,492;D;G;I
10:57:37,494;C;H;J
10:57:37,495;I;D;E
10:57:37,496;I;G;G
10:57:37,500;I;E;I
10:57:37,501;C;D;H
10:57:37,503;F;F;E
10:57:37,504;C;E;H
10:57:37,507;H;I;F
10:57:37,509;H;I;I
10:57:37,512;D;H;G
10:57:37,515;G;F;B
10:57:37,516;H;G;E
10:57:37,519;I;I;I
10:57:37,523;E;F;F
10:57:37,524;B;J;D
10:57:37,527;B;C;F
10:57:37,530;I;E;B
10:57:37,532;G;G;I
10:57:37,534;E;B;F
10:57:37,538;D;B;H
10:57:37,539;B;C;J
10:57:37,542;C;E;J
10:57:37,546;H;D;G
10:57:37,547;D;C;D
10:57:37,549;D;J;D
10:57:37,553;H;H;C
10:57:37,555;G;I;J
10:57:37,557;I;E;D
10:57:37,561;J;B;E
10:57:37,561;E;G;E
10:57:37,562;D;H;F
10:57:37,565;E;J;B
10:57:37,568;C;F;J
10:57:37,569;C;E;J
10:57:37,569;C;G;C
10:57:37,570;B;C;C
10:57:37,574;G;C;J
10:57:37,576;C;E;D
10:57:37,577;H;B;J
10:57:37,577;J;G;C
10:57:37,577;E;F;G
10:57:37,580;E;E;F
10:57:37,584;H;B;C
10:57:37,585;G;I;E
10:57:37,588;H;H;F
10:57:37,591;F;G;E
10:57:37,593;B;F;F
10:57:37,595;B;J;G
10:57:37,599;H;F;C
10:57:37,600;G;J;G
10:57:37,603;I;G;D
10:57:37,607;J;D;F
10:57:37,607;C;D;E
10:57:37,608;E;G;J
10:57:37,612;J;J;F
10:57:37,616;E;I;B
10:57:37,616;D;I;D
10:57:37,617;F;C;J
10:57:37,618;G;I;G
10:57:37,621;D;G;E
10:57:37,621;H;I;H
10:57:37,622;H;G;F
10:57:37,624;H;G;G
10:57:37,629;B;G;D
10:57:37,630;B;J;D
10:57:37,633;G;J;B
10:57:37,636;J;J;B
10:57:37,637;I;H;G
10:57:37,637;E;G;D
10:57:37,642;C;E;H
10:57:37,642;J;J;B
10:57:37,642;C;H;I
10:57:37,643;G;J;B
10:57:37,643;B;G;D
10:57:37,643;F;E;G
10:57:37,643;C;G;H
10:57:37,644;G;D;E
10:57:37,644;F;G;I
10:57:37,649;G;H;E
10:57:37,652;E;G;E
10:57:37,654;H;B;E
10:57:37,655;J;H;E
10:57:37,655;D;I;E
10:57:37,656;E;G;F
10:57:37,660;G;G;I
10:57:37,661;I;E;B
10:57:37,665;E;F;F
10:57:37,665;D;C;I
10:57:37,668;J;B;H
10:57:37,672;G;G;C
10:57:37,673;C;H;E
10:57:37,676;F;B;G
10:57:37,677;F;H;G
10:57:37,678;I;H;H
10:57:37,681;C;I;I
10:57:37,682;I;J;F
10:57:37,684;B;I;F
10:57:37,684;E;C;G
10:57:37,685;J;D;G
10:57:37,685;F;E;J
10:57:37,686;B;H;J
10:57:37,686;H;F;J
10:57:37,686;E;J;G
10:57:37,687;C;B;G
10:57:37,691;F;B;F
10:57:37,695;J;C;F
10:57:37,695;I;E;C
10:57:37,696;J;B;B
10:57:37,696;J;B;J
10:57:37,698;I;E;F
10:57:37,700;J;B;F
10:57:37,702;I;B;C
10:57:37,706;F;D;B
10:57:37,707;D;D;C
10:57:37,710;E;C;D
10:57:37,712;H;G;C
10:57:37,714;G;I;B
10:57:37,717;I;J;B
10:57:37,721;H;G;C
10:57:37,722;F;H;F
10:57:37,724;D;B;G
10:57:37,725;H;D;H
10:57:37,728;I;F;H
10:57:37,729;H;J;I
10:57:37,733;I;G;E
10:57:37,736;D;F;D
10:57:37,736;B;E;C
10:57:37,737;F;C;I
10:57:37,739;I;F;E
10:57:37,740;F;B;D
10:57:37,744;I;I;H
10:57:37,745;H;G;D
10:57:37,748;B;D;G
10:57:37,752;D;E;J
10:57:37,752;J;B;E
10:57:37,753;B;E;J
10:57:37,756;F;G;D
10:57:37,760;I;D;G
10:57:37,764;I;B;E
10:57:37,766;H;C;F
10:57:37,768;B;H;J
10:57:37,772;I;B;F
10:57:37,776;B;I;C
10:57:37,777;D;G;F
10:57:37,780;B;I;H
10:57:37,784;H;C;C
10:57:37,785;J;G;B
10:57:37,788;I;H;J
10:57:37,789;F;E;G
10:57:37,792;E;I;I
10:57:37,795;J;E;J
10:57:37,800;B;G;F
10:57:37,801;G;C;G
10:57:37,801;H;B;B
10:57:37,804;B;C;E
10:57:37,807;F;B;F
10:57:37,809;B;J;C
10:57:37,811;J;H;D
10:57:37,813;C;H;H
10:57:37,815;E;J;F
10:57:37,817;I;F;C
10:57:37,818;E;J;I
10:57:37,818;E;H;C
10:57:37,818;I;H;E
10:57:37,819;B;B;G
10:57:37,819;F;I;J
10:57:37,819;E;H;G
10:57:37,821;D;B;E
10:57:37,823;H;I;D
10:57:37,824;F;I;G
10:57:37,824;H;B;G
10:57:37,826;D;C;I
10:57:37,826;J;J;J
10:57:37,827;E;H;D
10:57:37,831;J;H;C
10:57:37,833;B;G;J
10:57:37,834;C;H;J
10:57:37,838;J;I;C
10:57:37,842;C;H;F
10:57:37,843;H;D;G
10:57:37,846;J;B;D
10:57:37,847;E;E;H
10:57:37,850;D;I;D
10:57:37,853;C;G;C
10:57:37,855;C;F;B
10:57:37,857;E;F;I
10:57:37,858;F;C;E
10:57:37,861;C;E;C
10:57:37,863;F;B;F
10:57:37,865;J;J;I
10:57:37,869;H;C;C
10:57:37,870;B;I;H
10:57:37,872;E;I;H
10:57:37,872;G;D;D
10:57:37,874;J;C;C
10:57:37,874;D;H;J
10:57:37,878;D;H;F
10:57:37,881;E;G;D
10:57:37,881;D;B;J
10:57:37,882;D;D;B
10:57:37,885;C;J;E
10:57:37,889;B;D;F
10:57:37,889;F;F;H
10:57:37,890;F;B;B
10:57:37,890;D;J;E
10:57:37,893;D;D;J
10:57:37,894;B;C;D
10:57:37,897;C;D;B
10:57:37,897;B;B;F
10:57:37,897;B;G;H
10:57:37,898;C;F;E
10:57:37,901;I;E;H
10:57:37,904;D;J;D
10:57:37,905;D;D;B
10:57:37,908;E;D;G
10:57:37,912;H;H;G
10:57:37,914;F;H;I
10:57:37,916;H;H;B
10:57:37,920;E;D;H
10:57:37,920;G;C;G
10:57:37,922;G;C;E
10:57:37,924;E;J;B
10:57:37,926;H;B;E
10:57:37,928;E;B;F
10:57:37,929;G;G;G
10:57:37,932;F;E;J
10:57:37,932;E;H;D
10:57:37,932;D;H;I
10:57:37,933;I;J;J
10:57:37,937;G;D;D
10:57:37,939;H;B;J
10:57:37,941;H;J;B
10:57:37,945;D;D;C
10:57:37,948;C;E;H
10:57:37,949;G;B;I
10:57:37,950;G;C;H
10:57:37,950;D;F;D
10:57:37,951;J;B;E
10:57:37,955;F;H;B
10:57:37,959;D;I;G
10:57:37,961;I;J;G
10:57:37,962;C;E;E
10:57:37,966;J;B;I
10:57:37,970;G;C;H
10:57:37,971;C;E;J
10:57:37,974;H;B;B
10:57:37,978;F;I;H
10:57:37,979;H;H;C
10:57:37,982;C;C;I
10:57:37,986;H;D;F
10:57:37,987;H;E;E
10:57:37,990;D;J;E
10:57:37,991;G;E;H
10:57:37,993;I;I;H
10:57:37,997;F;B;C
10:57:37,999;C;G;J
10:57:38,001;H;D;D
10:57:38,005;D;E;E
10:57:38,007;D;I;I
10:57:38,007;C;E;H
10:57:38,009;I;B;E
10:57:38,013;J;J;C
10:57:38,017;F;I;J
10:57:38,018;H;I;J
10:57:38,020;G;J;B
10:57:38,022;G;D;I
10:57:38,023;F;J;G
10:57:38,024;C;C;C
10:57:38,024;E;B;C
10:57:38,027;J;D;D
10:57:38,027;E;H;D
10:57:38,031;B;G;I
10:57:38,032;D;F;I
10:57:38,035;D;B;B
10:57:38,039;I;C;B
10:57:38,045;J;B;H
10:57:38,046;F;F;I
10:57:38,047;E;B;F
10:57:38,051;E;D;I
10:57:38,052;J;I;J
10:57:38,055;F;J;C
10:57:38,059;H;I;B
10:57:38,062;J;D;G
10:57:38,064;G;D;E
10:57:38,065;B;H;H
10:57:38,066;B;B;H
10:57:38,067;I;B;B
10:57:38,067;C;D;E
10:57:38,071;H;H;E
10:57:38,072;J;E;I
10:57:38,074;J;J;B
10:57:38,078;D;G;B
10:57:38,078;J;F;J
10:57:38,080;I;H;D
10:57:38,082;F;B;E
10:57:38,086;G;E;J
10:57:38,087;B;G;G
10:57:38,090;D;I;J
10:57:38,092;I;F;J
10:57:38,094;C;H;D
10:57:38,098;D;G;B
10:57:38,099;E;D;J
10:57:38,102;B;C;B
10:57:38,102;H;D;D
10:57:38,104;H;G;G
10:57:38,106;G;H;D
10:57:38,108;C;C;B
10:57:38,110;E;J;G
10:57:38,114;E;B;H
10:57:38,116;H;G;F
10:57:38,116;G;C;B
10:57:38,118;B;F;E
10:57:38,122;J;I;I
10:57:38,122;E;E;D
10:57:38,122;E;G;D
10:57:38,122;D;G;D
10:57:38,122;F;G;G
10:57:38,123;G;B;H
10:57:38,123;E;G;E
10:57:38,123;F;J;D
10:57:38,125;B;F;C
10:57:38,128;B;B;B
10:57:38,131;F;C;D
10:57:38,132;F;I;G
10:57:38,134;J;B;E
10:57:38,138;C;D;E
10:57:38,139;C;G;I
10:57:38,142;D;J;D
10:57:38,146;J;I;C
10:57:38,147;G;H;C
10:57:38,149;C;I;C
10:57:38,150;J;H;C
10:57:38,153;J;J;G
10:57:38,154;B;I;B
10:57:38,157;J;F;C
10:57:38,159;F;G;E
10:57:38,159;D;D;D
10:57:38,161;B;C;I
10:57:38,161;H;J;C
10:57:38,161;I;B;I
10:57:38,162;G;B;B
10:57:38,165;D;D;B
10:57:38,168;J;E;I
10:57:38,169;G;J;G
10:57:38,173;C;I;B
10:57:38,176;F;F;D
10:57:38,177;B;B;H
10:57:38,180;J;D;E
10:57:38,184;D;I;I
10:57:38,184;H;I;E
10:57:38,185;J;F;E
10:57:38,189;G;D;F
10:57:38,189;H;D;J
10:57:38,189;J;F;D
10:57:38,189;F;C;F
10:57:38,189;E;E;F
10:57:38,189;E;G;G
10:57:38,189;D;B;C
10:57:38,189;D;D;E
10:57:38,189;I;J;J
10:57:38,190;D;F;D
10:57:38,190;I;H;I
10:57:38,191;J;F;I
10:57:38,193;B;J;F
10:57:38,197;D;F;G
10:57:38,198;I;B;H
10:57:38,201;J;C;E
10:57:38,205;E;E;D
10:57:38,206;H;B;B
10:57:38,209;F;G;I
10:57:38,212;B;H;F
10:57:38,213;B;D;I
10:57:38,216;B;D;J
10:57:38,217;I;H;D
10:57:38,217;D;H;I
10:57:38,217;B;C;B
10:57:38,220;E;I;I
10:57:38,224;J;H;B
10:57:38,225;J;I;D
10:57:38,228;J;F;E
10:57:38,232;B;D;E
10:57:38,233;I;F;I
10:57:38,236;E;D;J
10:57:38,240;H;E;F
10:57:38,241;C;H;D
10:57:38,244;J;D;F
10:57:38,248;J;C;E
10:57:38,252;D;B;C
10:57:38,253;B;E;C
10:57:38,255;F;B;B
10:57:38,259;H;C;C
10:57:38,260;I;J;F
10:57:38,263;H;F;I
10:57:38,265;J;I;C
10:57:38,267;G;I;D
10:57:38,268;B;G;C
10:57:38,270;G;B;B
10:57:38,274;F;F;H
10:57:38,276;G;J;E
10:57:38,278;I;D;G
10:57:38,282;F;J;C
10:57:38,283;J;B;E
10:57:38,285;B;F;B
10:57:38,289;D;D;E
10:57:38,291;G;I;J
10:57:38,294;H;I;C
10:57:38,297;D;E;C
10:57:38,298;G;I;G
10:57:38,301;J;F;H
10:57:38,303;D;G;F
10:57:38,304;F;H;C
10:57:38,306;G;J;F
10:57:38,308;C;E;J
10:57:38,312;G;B;B
10:57:38,313;E;E;I
10:57:38,316;I;H;J
10:57:38,317;E;G;C
10:57:38,320;B;B;I
10:57:38,324;H;D;H
10:57:38,324;B;B;G
10:57:38,325;B;D;H
10:57:38,326;G;E;J
10:57:38,327;C;J;B
10:57:38,328;C;C;D
10:57:38,332;E;E;E
10:57:38,333;J;H;D
10:57:38,335;G;F;C
10:57:38,336;E;I;D
10:57:38,337;J;D;C
10:57:38,337;G;C;D
10:57:38,340;C;I;E
10:57:38,342;J;G;D
10:57:38,343;H;B;H
10:57:38,347;E;C;H
10:57:38,349;J;H;J
10:57:38,351;I;E;B
10:57:38,355;H;I;B
10:57:38,357;J;C;F
10:57:38,359;H;C;H
10:57:38,363;C;C;I
10:57:38,367;I;F;G
10:57:38,367;E;G;B
10:57:38,367;B;D;C
10:57:38,367;F;C;J
10:57:38,367;F;E;B
10:57:38,368;D;E;J
10:57:38,371;E;J;G
10:57:38,375;I;F;D
10:57:38,376;H;G;C
10:57:38,377;C;J;I
10:57:38,379;J;B;C
10:57:38,382;H;I;F
10:57:38,383;H;J;C
10:57:38,384;F;B;H
10:57:38,387;E;J;I
10:57:38,391;F;E;J
10:57:38,392;H;I;F
10:57:38,395;C;J;C
10:57:38,398;G;H;J
10:57:38,400;J;H;J
10:57:38,402;D;I;H
10:57:38,406;B;F;G
10:57:38,406;E;C;B
10:57:38,406;F;D;F
10:57:38,406;J;H;D
10:57:38,407;E;G;C
10:57:38,407;E;J;I
10:57:38,407;I;H;C
10:57:38,408;G;J;B
10:57:38,409;E;J;I
10:57:38,411;E;B;J
10:57:38,411;E;D;D
10:57:38,415;E;G;B
10:57:38,415;H;I;G
10:57:38,415;J;C;E
10:57:38,415;G;C;H
10:57:38,416;F;B;E
10:57:38,416;I;H;D
10:57:38,418;F;H;C
10:57:38,420;D;I;I
10:57:38,420;I;H;B
10:57:38,421;D;H;J
10:57:38,424;I;B;C
10:57:38,425;B;F;D
10:57:38,428;E;B;D
10:57:38,432;B;D;G
10:57:38,432;I;G;B
10:57:38,432;I;F;J
10:57:38,433;C;H;D
10:57:38,436;C;G;C
10:57:38,436;C;B;J
10:57:38,436;J;C;D
10:57:38,437;F;I;G
10:57:38,442;I;G;I
10:57:38,442;F;I;I
10:57:38,444;I;H;B
10:57:38,447;B;E;E
10:57:38,451;B;C;B
10:57:38,452;J;J;E
10:57:38,454;B;H;G
10:57:38,458;I;H;F
10:57:38,462;F;H;J
10:57:38,464;B;D;E
10:57:38,466;J;J;B
10:57:38,470;H;B;G
10:57:38,474;G;B;G
10:57:38,474;J;G;C
10:57:38,475;H;I;D
10:57:38,475;G;B;F
10:57:38,478;C;I;I
10:57:38,479;E;H;I
10:57:38,482;C;C;H
10:57:38,486;B;E;J
10:57:38,487;G;J;G
10:57:38,490;E;F;D
10:57:38,494;G;J;E
10:57:38,495;G;F;C
10:57:38,498;H;H;J
10:57:38,501;J;H;E
10:57:38,503;D;G;E
10:57:38,505;J;J;F
10:57:38,507;I;C;H
10:57:38,509;B;D;J
10:57:38,510;E;J;I
10:57:38,514;F;J;B
10:57:38,514;E;E;D
10:57:38,514;I;J;B
10:57:38,515;D;J;D
10:57:38,515;B;E;D
10:57:38,519;G;D;E
10:57:38,523;D;I;H
10:57:38,524;E;C;D
10:57:38,527;B;G;E
10:57:38,531;F;H;B
10:57:38,532;B;H;J
10:57:38,535;D;B;C
10:57:38,538;B;C;E
10:57:38,540;I;C;B
10:57:38,542;G;I;F
10:57:38,546;C;E;B
10:57:38,550;B;G;F
10:57:38,552;G;E;H
10:57:38,553;I;J;G
10:57:38,553;F;H;J
10:57:38,554;D;H;B
10:57:38,558;I;B;C
10:57:38,559;C;I;F
10:57:38,562;J;H;I
10:57:38,566;D;F;J
10:57:38,570;I;H;I
10:57:38,574;I;G;E
10:57:38,575;G;F;B
10:57:38,577;F;B;G
10:57:38,578;F;E;F
10:57:38,582;D;J;B
10:57:38,582;I;G;G
10:57:38,582;C;I;C
10:57:38,582;C;F;J
10:57:38,582;H;G;D
10:57:38,583;F;J;E
10:57:38,583;F;F;H
10:57:38,584;F;B;B
10:57:38,586;B;G;F
10:57:38,587;C;B;I
10:57:38,590;B;G;B
10:57:38,590;G;I;J
10:57:38,592;F;D;J
10:57:38,593;C;H;I
10:57:38,594;C;J;G
10:57:38,596;B;C;F
10:57:38,596;H;E;D
10:57:38,598;I;F;F
10:57:38,600;E;J;G
10:57:38,602;G;F;J
10:57:38,604;C;D;E
10:57:38,606;E;D;H
10:57:38,610;J;E;B
10:57:38,610;E;I;I
10:57:38,610;F;B;B
10:57:38,611;J;C;H
10:57:38,615;G;I;J
10:57:38,616;I;E;D
10:57:38,618;C;C;D
10:57:38,618;I;D;B
10:57:38,618;E;C;G
10:57:38,618;G;J;B
10:57:38,619;C;C;I
10:57:38,623;H;J;F
10:57:38,627;G;G;I
10:57:38,628;F;C;G
10:57:38,629;D;G;G
10:57:38,631;J;J;F
10:57:38,635;J;C;I
10:57:38,635;I;E;I
10:57:38,635;F;E;G
10:57:38,635;B;E;D
10:57:38,636;B;D;H
10:57:38,636;G;D;H
10:57:38,637;G;H;B
10:57:38,639;B;J;J
10:57:38,643;B;B;E
10:57:38,644;G;G;C
10:57:38,646;G;F;I
10:57:38,650;E;D;E
10:57:38,651;J;E;I
10:57:38,654;G;J;B
10:57:38,655;C;H;D
10:57:38,658;F;J;B
10:57:38,660;E;D;B
10:57:38,662;C;F;J
10:57:38,665;I;I;I
10:57:38,670;F;J;H
10:57:38,674;J;F;D
10:57:38,675;J;H;I
10:57:38,675;J;J;G
10:57:38,676;G;G;B
10:57:38,680;J;D;G
10:57:38,681;H;C;I
10:57:38,684;J;D;J
10:57:38,685;C;H;E
10:57:38,687;F;H;D
10:57:38,688;B;E;F
10:57:38,692;D;G;I
10:57:38,693;J;B;G
10:57:38,695;C;G;G
10:57:38,699;D;I;G
10:57:38,700;F;C;H
10:57:38,703;B;E;F
10:57:38,707;I;I;I
10:57:38,711;E;J;F
10:57:38,712;E;E;H
10:57:38,715;D;F;J
10:57:38,715;I;E;D
10:57:38,719;F;B;B
10:57:38,723;G;J;E
10:57:38,723;D;F;I
10:57:38,724;H;J;C
10:57:38,724;E;G;C
10:57:38,728;E;F;E
10:57:38,732;C;C;J
10:57:38,736;J;C;H
10:57:38,740;E;E;I
10:57:38,742;D;D;I
10:57:38,744;B;C;I
10:57:38,748;J;G;I
10:57:38,748;B;C;H
10:57:38,750;F;D;J
10:57:38,752;D;H;E
10:57:38,753;B;J;F
10:57:38,756;E;F;E
10:57:38,756;E;J;B
10:57:38,756;H;J;I
10:57:38,756;E;G;J
10:57:38,756;H;J;E
10:57:38,756;I;B;I
10:57:38,761;C;G;C
10:57:38,765;I;J;B
10:57:38,766;I;E;C
10:57:38,769;G;D;C
10:57:38,772;H;C;I
10:57:38,772;F;F;G
10:57:38,772;F;F;D
10:57:38,773;I;E;C
10:57:38,776;H;C;D
10:57:38,778;E;H;D
10:57:38,780;H;B;J
10:57:38,780;E;H;J
10:57:38,780;B;J;C
10:57:38,781;D;G;E
10:57:38,785;D;B;E
10:57:38,786;F;E;E
10:57:38,788;D;H;J
10:57:38,792;F;G;F
10:57:38,795;F;E;F
10:57:38,795;E;F;F
10:57:38,795;F;D;F
10:57:38,795;C;F;B
10:57:38,795;I;B;C
10:57:38,795;B;C;H
10:57:38,796;I;I;J
10:57:38,796;H;J;B
10:57:38,796;H;E;J
10:57:38,798;H;C;C
10:57:38,800;B;I;H
10:57:38,804;F;I;J
10:57:38,805;H;H;C
10:57:38,808;B;J;I
10:57:38,812;D;B;H
10:57:38,815;C;J;D
10:57:38,817;E;I;I
10:57:38,820;F;F;F
10:57:38,823;G;I;D
10:57:38,827;B;H;I
10:57:38,828;D;F;E
10:57:38,828;B;J;G
10:57:38,832;B;C;H
10:57:38,833;F;J;J
10:57:38,835;B;D;E
10:57:38,839;J;C;H
10:57:38,839;H;F;H
10:57:38,840;C;E;G
10:57:38,840;G;E;J
10:57:38,841;F;B;B
10:57:38,844;E;C;J
10:57:38,848;B;J;D
10:57:38,849;J;H;J
10:57:38,852;D;J;E
10:57:38,856;J;H;J
10:57:38,857;D;J;C
10:57:38,860;F;B;H
10:57:38,864;F;G;J
10:57:38,865;D;G;J
10:57:38,867;H;D;F
10:57:38,869;J;F;H
10:57:38,872;B;E;G
10:57:38,872;E;G;J
10:57:38,873;D;D;J
10:57:38,873;D;F;C
10:57:38,873;E;J;C
10:57:38,873;C;H;H
10:57:38,875;B;I;B
10:57:38,876;C;I;H
10:57:38,880;H;I;C
10:57:38,881;F;C;H
10:57:38,883;G;E;D
10:57:38,887;E;B;B
10:57:38,889;E;G;B
10:57:38,891;E;E;I
10:57:38,895;G;I;H
10:57:38,895;G;G;C
10:57:38,896;E;I;J
10:57:38,899;B;F;D
10:57:38,902;J;E;H
10:57:38,903;F;B;B
10:57:38,906;E;E;I
10:57:38,910;B;B;H
10:57:38,911;C;I;C
10:57:38,914;G;J;D
10:57:38,916;I;F;G
10:57:38,918;G;I;I
10:57:38,919;D;B;C
10:57:38,922;E;G;H
10:57:38,924;B;D;D
10:57:38,925;B;I;B
10:57:38,926;J;F;J
10:57:38,929;B;J;I
10:57:38,933;C;C;C
10:57:38,934;J;B;I
10:57:38,937;E;I;E
10:57:38,940;D;H;B
10:57:38,941;C;H;F
10:57:38,944;B;J;C
10:57:38,948;I;G;H
10:57:38,949;H;B;H
10:57:38,952;F;H;C
10:57:38,956;C;H;I
10:57:38,957;E;C;B
10:57:38,959;C;C;C
10:57:38,963;D;J;I
10:57:38,964;E;G;J
10:57:38,967;B;J;I
10:57:38,968;B;C;B
10:57:38,968;I;B;F
10:57:38,969;E;E;E
10:57:38,971;B;B;D
10:57:38,972;F;E;J
10:57:38,975;B;F;E
10:57:38,978;E;C;E
10:57:38,979;J;C;G
10:57:38,982;G;H;C
10:57:38,983;F;E;D
10:57:38,986;G;G;J
10:57:38,987;D;J;D
10:57:38,990;H;J;J
10:57:38,994;E;F;C
10:57:38,995;I;I;I
10:57:38,997;J;E;C
10:57:39,001;C;E;H
10:57:39,002;B;C;J
10:57:39,005;E;F;E
10:57:39,009;B;J;E
10:57:39,010;B;B;F
10:57:39,012;F;I;F
10:57:39,014;C;C;F
10:57:39,014;B;I;C
10:57:39,016;F;H;F
10:57:39,017;J;J;D
10:57:39,020;H;J;B
10:57:39,023;D;G;D
10:57:39,023;G;J;B
10:57:39,024;E;F;I
10:57:39,025;G;F;B
10:57:39,026;I;H;C
10:57:39,028;G;G;H
10:57:39,031;B;D;D
10:57:39,033;G;B;H
10:57:39,035;H;C;J
10:57:39,039;B;C;F
10:57:39,040;C;G;J
10:57:39,043;I;G;C
10:57:39,047;G;I;B
10:57:39,048;I;G;F
10:57:39,049;G;J;E
10:57:39,050;J;G;I
10:57:39,054;G;E;I
10:57:39,055;E;C;C
10:57:39,058;J;J;I
10:57:39,062;C;E;H
